v1,v2,w
385251,6125,0.075
1107572,6125,0.2
671269,6130,0.0967741935483871
675847,6130,0.027777777777777776
1132461,6130,0.05128205128205128
1154123,6130,0.12121212121212122
1154124,6130,0.12121212121212122
1385,6151,0.05405405405405406
6152,6151,0.02631578947368421
6155,6151,0.05714285714285714
6213,6151,0.07894736842105263
6214,6151,0.09375
193742,6151,0.07142857142857142
1106547,6151,0.058823529411764705
1107355,6151,0.075
1130567,6151,0.05128205128205128
299195,6152,0.10714285714285714
1126029,6155,0.047619047619047616
130,6163,0.13157894736842105
20534,6163,0.058823529411764705
28202,6163,0.13793103448275862
96847,6163,0.07894736842105263
134128,6163,0.12121212121212122
1106966,6163,0.16129032258064516
1111052,6163,0.07692307692307693
1113739,6163,0.2
20526,6169,0.10526315789473684
170338,6169,0.025
1106406,6169,0.13157894736842105
1114629,6169,0.1
1130567,6169,0.1
13686,6184,0.04878048780487805
27631,6184,0.10526315789473684
399339,6184,0.07317073170731707
1105718,6184,0.1282051282051282
1120731,6184,0.07692307692307693
1136422,6184,0.07692307692307693
28387,6196,0.10810810810810811
58540,6196,0.08571428571428572
81350,6196,0.08333333333333333
976334,6196,0.05405405405405406
1120731,6196,0.05555555555555555
8213,6209,0.19444444444444445
8875,6209,0.10526315789473684
28485,6209,0.21621621621621623
38480,6209,0.07894736842105263
95579,6209,0.08108108108108109
118259,6209,0.1282051282051282
118260,6209,0.10256410256410256
168410,6209,0.14285714285714285
181782,6209,0.08571428571428572
212930,6209,0.10526315789473684
1108329,6209,0.04878048780487805
1120731,6210,0.05
128,6213,0.023809523809523808
434,6213,0.046511627906976744
1385,6213,0.047619047619047616
6151,6213,0.07894736842105263
6155,6213,0.10526315789473684
6163,6213,0.047619047619047616
6184,6213,0.07142857142857142
6210,6213,0.046511627906976744
6214,6213,0.14285714285714285
6215,6213,0.07317073170731707
6220,6213,0.046511627906976744
6224,6213,0.046511627906976744
10796,6213,0.1
12576,6213,0.05128205128205128
13193,6213,0.046511627906976744
13960,6213,0.047619047619047616
17208,6213,0.044444444444444446
20526,6213,0.047619047619047616
20534,6213,0.15151515151515152
23774,6213,0.025
28202,6213,0.029411764705882353
28227,6213,0.04878048780487805
28278,6213,0.037037037037037035
28350,6213,0.025
28471,6213,0.043478260869565216
28485,6213,0.046511627906976744
35863,6213,0.07142857142857142
38480,6213,0.1388888888888889
55968,6213,0.07317073170731707
58540,6213,0.13157894736842105
91975,6213,0.047619047619047616
124064,6213,0.06521739130434782
134128,6213,0.08333333333333333
153598,6213,0.06976744186046512
161221,6213,0.05128205128205128
193742,6213,0.029411764705882353
195361,6213,0.07692307692307693
218410,6213,0.05405405405405406
241133,6213,0.16216216216216217
293271,6213,0.1
299195,6213,0.13793103448275862
299197,6213,0.034482758620689655
353541,6213,0.023255813953488372
399339,6213,0.046511627906976744
595056,6213,0.05405405405405406
628667,6213,0.041666666666666664
628668,6213,0.045454545454545456
672064,6213,0.175
1105764,6213,0.08888888888888889
1106406,6213,0.07142857142857142
1106547,6213,0.07894736842105263
1107355,6213,0.09090909090909091
1107455,6213,0.10526315789473684
1108329,6213,0.023809523809523808
1109957,6213,0.07692307692307693
1111052,6213,0.047619047619047616
1111230,6213,0.05555555555555555
1111304,6213,0.06976744186046512
1113182,6213,0.13157894736842105
1113459,6213,0.022727272727272728
1113614,6213,0.1111111111111111
1116347,6213,0.024390243902439025
1117760,6213,0.08571428571428572
1117942,6213,0.047619047619047616
1120020,6213,0.0425531914893617
1122425,6213,0.05128205128205128
1123553,6213,0.06818181818181818
1128267,6213,0.075
1129096,6213,0.04878048780487805
1129243,6213,0.08888888888888889
1130567,6213,0.06976744186046512
6155,6214,0.2
6184,6214,0.08333333333333333
6196,6214,0.09375
6215,6214,0.26666666666666666
6224,6214,0.11428571428571428
6378,6214,0.07894736842105263
13960,6214,0.11764705882352941
23258,6214,0.02702702702702703
27631,6214,0.12121212121212122
28278,6214,0.15789473684210525
28447,6214,0.14814814814814814
38480,6214,0.16666666666666666
93320,6214,0.045454545454545456
95589,6214,0.18181818181818182
97892,6214,0.029411764705882353
124064,6214,0.19444444444444445
188471,6214,0.1111111111111111
345340,6214,0.08571428571428572
399339,6214,0.08333333333333333
628500,6214,0.12121212121212122
1105764,6214,0.075
1106172,6214,0.1111111111111111
1109199,6214,0.02564102564102564
1115886,6214,0.05405405405405406
1126029,6214,0.05263157894736842
1130600,6214,0.1111111111111111
1152740,6214,0.043478260869565216
6224,6215,0.075
1120170,6215,0.05714285714285714
96847,6216,0.022727272727272728
230300,6216,0.08888888888888889
976334,6216,0.12195121951219512
1113739,6216,0.17647058823529413
1116347,6216,0.023255813953488372
1123553,6216,0.08888888888888889
6163,6220,0.19444444444444445
6224,6220,0.07317073170731707
134128,6220,0.15151515151515152
6163,6224,0.10256410256410256
28387,6224,0.18421052631578946
345340,6224,0.10256410256410256
10793,6238,0.04878048780487805
84459,6238,0.08108108108108109
1123991,6238,0.06060606060606061
1130356,6238,0.125
69397,6311,0.22857142857142856
235776,6311,0.2692307692307692
1114864,6311,0.058823529411764705
1115677,6311,0.047619047619047616
20833,6318,0.21875
1108656,6318,0.10810810810810811
1119295,6318,0.08108108108108109
1121057,6318,0.025
3231,6334,0.07317073170731707
20850,6334,0.09302325581395349
46431,6334,0.07317073170731707
68463,6334,0.043478260869565216
200480,6334,0.02564102564102564
444240,6334,0.07317073170731707
1107067,6334,0.10526315789473684
1116268,6334,0.05405405405405406
1152307,6334,0.022222222222222223
1152448,6334,0.022222222222222223
1152975,6334,0.022222222222222223
1153169,6334,0.07317073170731707
1153703,6334,0.022222222222222223
141868,6343,0.07407407407407407
200480,6343,0.024390243902439025
521252,6343,0.07317073170731707
1125992,6343,0.05
200480,6344,0.02702702702702703
1112665,6344,0.075
1106103,6346,0.09523809523809523
1112075,6346,0.05555555555555555
28473,6378,0.07142857142857142
1122425,6378,0.05
6378,6385,0.12195121951219512
17476,6385,0.15384615384615385
28473,6385,0.075
55968,6385,0.04878048780487805
682666,6385,0.05555555555555555
892139,6385,0.07894736842105263
1103162,6385,0.08823529411764706
1129243,6385,0.06666666666666667
1102646,6539,0.14705882352941177
116084,6639,0.10526315789473684
178209,6639,0.15151515151515152
568045,6639,0.1
591017,6639,0.08108108108108109
9708,6741,0.075
49895,6741,0.09523809523809523
51909,6741,0.04878048780487805
348437,6741,0.07894736842105263
411092,6741,0.041666666666666664
417017,6741,0.1
1130637,6741,0.10256410256410256
1153160,6741,0.10256410256410256
6334,6767,0.025
6925,6767,0.02631578947368421
69397,6767,0.08333333333333333
235776,6767,0.07407407407407407
1106103,6767,0.10526315789473684
1114864,6767,0.06666666666666667
1120444,6767,0.05
65653,6771,0.025
350319,6775,0.047619047619047616
1111240,6775,0.06896551724137931
463825,6782,0.047619047619047616
1123068,6782,0.02857142857142857
6775,6784,0.19230769230769232
35797,6784,0.1111111111111111
60170,6784,0.07317073170731707
100961,6784,0.05405405405405406
350319,6784,0.029411764705882353
562123,6784,0.023809523809523808
1116629,6784,0.07142857142857142
714975,6786,0.043478260869565216
1106789,6786,0.09375
37884,6814,0.1282051282051282
158172,6814,0.13513513513513514
293974,6814,0.022222222222222223
300071,6814,0.1388888888888889
315266,6814,0.075
390896,6814,0.025
445938,6814,0.045454545454545456
1117348,6814,0.1388888888888889
1125469,6814,0.05
37884,6818,0.044444444444444446
50336,6818,0.05128205128205128
50337,6818,0.09302325581395349
293974,6818,0.0425531914893617
390896,6818,0.1
1105531,6818,0.06666666666666667
1121254,6818,0.10869565217391304
1128425,6818,0.020833333333333332
6910,6898,0.16666666666666666
12631,6898,0.20833333333333334
124224,6898,0.08333333333333333
431206,6898,0.16666666666666666
1123188,6898,0.16666666666666666
169279,6910,0.18181818181818182
263553,6910,0.16666666666666666
431206,6910,0.4
662416,6910,0.2727272727272727
1123188,6910,0.5555555555555556
1132083,6910,0.3333333333333333
1717,6913,0.10810810810810811
4330,6913,0.05714285714285714
428610,6913,0.05263157894736842
703953,6913,0.1724137931034483
1105011,6913,0.06060606060606061
1116336,6913,0.06451612903225806
1131230,6913,0.03225806451612903
1135108,6913,0.1
1152917,6913,0.1
449841,6917,0.1111111111111111
1153811,6917,0.075
6941,6923,0.05
20857,6923,0.02631578947368421
93923,6923,0.7083333333333334
187354,6923,0.02702702702702703
308003,6923,0.023255813953488372
1155073,6923,0.17647058823529413
57922,6925,0.08823529411764706
57948,6925,0.058823529411764705
372862,6925,0.02631578947368421
1118658,6925,0.15625
18615,6935,0.03125
101660,6935,0.06451612903225806
238099,6935,0.02702702702702703
308003,6935,0.08823529411764706
1106388,6935,0.027777777777777776
1115670,6935,0.09090909090909091
1120650,6935,0.03225806451612903
1116922,6939,0.1
372862,6941,0.14705882352941177
52847,7032,0.047619047619047616
137873,7032,0.03333333333333333
323128,7032,0.022727272727272728
1109439,7032,0.07894736842105263
1110438,7032,0.13157894736842105
1120880,7041,0.06521739130434782
14549,7047,0.025
54844,7047,0.14285714285714285
212930,7047,0.1111111111111111
1135082,7047,0.11764705882352941
7276,7272,0.22580645161290322
7297,7272,0.29411764705882354
763181,7272,0.2903225806451613
1136446,7272,0.125
763181,7276,0.22580645161290322
763181,7296,0.26666666666666666
7276,7297,0.13513513513513514
763010,7297,0.17142857142857143
763181,7297,0.1891891891891892
1113182,7419,0.047619047619047616
1117760,7419,0.0625
95586,7430,0.05263157894736842
1153287,7430,1.0
7537,7532,0.25
80515,7532,0.17391304347826086
141171,7532,0.02564102564102564
314459,7532,0.09090909090909091
1121603,7532,0.07692307692307693
1153097,7532,0.21875
7532,7537,0.25
141171,7537,0.05
314459,7537,0.04
409255,7537,0.21212121212121213
1113534,7537,0.02631578947368421
1131348,7537,0.06666666666666667
1153097,7537,0.17142857142857143
315789,7867,0.0975609756097561
1138027,7867,0.10344827586206896
27250,8079,0.07317073170731707
39124,8079,0.05405405405405406
105057,8079,0.11764705882352941
154982,8079,0.11428571428571428
192850,8079,0.08333333333333333
1103737,8079,0.05263157894736842
6311,8224,0.07317073170731707
6639,8224,0.02702702702702703
11342,8224,0.17647058823529413
22563,8224,0.025
23738,8224,0.08695652173913043
30895,8224,0.10810810810810811
49843,8224,0.021739130434782608
49844,8224,0.08333333333333333
49847,8224,0.0975609756097561
55403,8224,0.05
62389,8224,0.023255813953488372
65653,8224,0.13513513513513514
97377,8224,0.07317073170731707
133615,8224,0.10810810810810811
263279,8224,0.10810810810810811
368431,8224,0.07894736842105263
601567,8224,0.05128205128205128
1108728,8224,0.02702702702702703
1110426,8224,0.07894736842105263
1111788,8224,0.12121212121212122
1128531,8224,0.05
1132815,8224,0.05555555555555555
1153148,8224,0.08108108108108109
1153866,8224,0.1111111111111111
2665,8581,0.1
75691,8581,0.13953488372093023
75695,8581,0.09302325581395349
1120059,8581,0.10256410256410256
1132968,8581,0.06666666666666667
137956,8591,0.19444444444444445
167205,8591,0.05405405405405406
709113,8591,0.04878048780487805
1154525,8591,0.11428571428571428
1213,8594,0.10526315789473684
8591,8594,0.11428571428571428
58268,8594,0.13333333333333333
180187,8594,0.05128205128205128
232605,8594,0.11428571428571428
709113,8594,0.024390243902439025
1132809,8594,0.10526315789473684
1154525,8594,0.11764705882352941
12359,8617,0.09090909090909091
36145,8617,0.1111111111111111
52784,8617,0.13636363636363635
175291,8617,0.16666666666666666
1116268,8617,0.05
36145,8619,0.03225806451612903
175291,8619,0.06896551724137931
38000,8687,0.10810810810810811
1102751,8687,0.058823529411764705
104840,8696,0.17647058823529413
1102751,8696,0.125
104840,8699,0.16216216216216217
1102751,8699,0.08333333333333333
434,8703,0.045454545454545456
27535,8703,0.16666666666666666
51866,8703,0.15151515151515152
51909,8703,0.1282051282051282
59244,8703,0.07317073170731707
89335,8703,0.07407407407407407
104840,8703,0.0975609756097561
173884,8703,0.05263157894736842
308232,8703,0.045454545454545456
353541,8703,0.022727272727272728
502574,8703,0.12195121951219512
1102751,8703,0.05128205128205128
1105428,8703,0.06976744186046512
1119078,8703,0.13513513513513514
409725,8766,0.18421052631578946
1102761,8821,0.14634146341463414
1153811,8821,0.11627906976744186
1102761,8832,0.16216216216216217
8875,8865,0.05128205128205128
103515,8865,0.10256410256410256
395075,8865,0.023809523809523808
608292,8865,0.05
647408,8865,0.07317073170731707
785678,8865,0.10526315789473684
1129570,8865,0.05
8875,8872,0.05263157894736842
197054,8872,0.07894736842105263
229635,8872,0.19444444444444445
395075,8872,0.13513513513513514
1104647,8872,0.14705882352941177
1125092,8872,0.16666666666666666
1152761,8872,0.15625
1153860,8872,0.15625
8875,8874,0.02702702702702703
395075,8874,0.08108108108108109
608292,8874,0.11428571428571428
646809,8874,0.05405405405405406
647447,8874,0.16666666666666666
1120643,8874,0.02702702702702703
1153816,8874,0.06666666666666667
18582,8875,0.023255813953488372
395075,8875,0.14285714285714285
608292,8875,0.18181818181818182
1129570,8875,0.02631578947368421
1152676,8875,0.047619047619047616
1103610,8961,0.07317073170731707
102879,9513,0.125
4804,9515,0.13157894736842105
9513,9515,0.125
102879,9515,0.21052631578947367
252725,9559,0.07692307692307693
1102794,9559,0.22727272727272727
633585,9581,0.05405405405405406
1130780,9581,0.02631578947368421
33818,9586,0.10526315789473684
136766,9708,0.1111111111111111
136768,9708,0.05405405405405406
181782,9708,0.09375
1130539,9708,0.03571428571428571
1153003,9708,0.047619047619047616
6539,9716,0.1935483870967742
28674,9716,0.11764705882352941
1153262,9716,0.047619047619047616
3231,10169,0.13513513513513514
6334,10169,0.05
17798,10169,0.09090909090909091
20850,10169,0.07142857142857142
39126,10169,0.08108108108108109
39131,10169,0.15789473684210525
49660,10169,0.1111111111111111
63477,10169,0.047619047619047616
63486,10169,0.1111111111111111
85452,10169,0.17647058823529413
114189,10169,0.02631578947368421
158614,10169,0.4666666666666667
211875,10169,0.12121212121212122
259126,10169,0.03125
552469,10169,0.11764705882352941
636098,10169,0.17647058823529413
1107067,10169,0.05263157894736842
1123867,10169,0.15151515151515152
10186,10174,0.06818181818181818
164,10177,0.05555555555555555
4804,10177,0.25806451612903225
9515,10177,0.16666666666666666
10169,10177,0.11428571428571428
12197,10177,0.25806451612903225
12198,10177,0.05
12210,10177,0.11428571428571428
15429,10177,0.08823529411764706
27606,10177,0.2222222222222222
68495,10177,0.1
68505,10177,0.07142857142857142
124734,10177,0.11764705882352941
249858,10177,0.20588235294117646
1112574,10177,0.11428571428571428
6378,10183,0.03571428571428571
10186,10183,0.07692307692307693
10430,10183,0.0625
1110947,10183,0.034482758620689655
86840,10186,0.14285714285714285
3095,10430,0.06060606060606061
1120713,10430,0.1111111111111111
8703,10435,0.023255813953488372
22566,10435,0.16666666666666666
41417,10435,0.06451612903225806
112378,10435,0.024390243902439025
1103394,10435,0.16129032258064516
31336,10531,0.18181818181818182
31349,10531,0.2631578947368421
31353,10531,0.3103448275862069
36620,10531,0.025
43698,10531,0.17647058823529413
194617,10531,0.15151515151515152
1102850,10531,0.05555555555555555
1107567,10531,0.041666666666666664
1129442,10531,0.08823529411764706
1130634,10531,0.07894736842105263
6217,10796,0.05263157894736842
8699,10796,0.04878048780487805
20942,10796,0.13793103448275862
30895,10796,0.10810810810810811
31097,10796,0.09375
46536,10796,0.2222222222222222
93320,10796,0.08
180373,10796,0.09090909090909091
417017,10796,0.07692307692307693
1110947,10796,0.022222222222222223
1113934,10796,0.10526315789473684
1135358,10796,0.075
1153148,10796,0.1111111111111111
434,10798,0.03333333333333333
8703,10798,0.03125
10183,10798,0.07692307692307693
10796,10798,0.034482758620689655
18619,10798,0.03571428571428571
20193,10798,0.038461538461538464
97892,10798,0.038461538461538464
212777,10798,0.14285714285714285
252715,10798,0.034482758620689655
601561,10798,0.034482758620689655
1154500,10798,0.03571428571428571
1102873,10981,0.05405405405405406
39199,11093,0.13513513513513514
25413,11148,0.0625
193354,11148,0.15384615384615385
1129835,11148,0.11428571428571428
1131719,11148,0.02564102564102564
11339,11326,0.10714285714285714
11325,11335,0.08695652173913043
35070,11335,0.05
217139,11335,0.05
545647,11335,0.16666666666666666
582511,11335,0.15789473684210525
1127657,11335,0.043478260869565216
1153264,11335,0.1
1128256,11337,0.10344827586206896
11326,11339,0.10714285714285714
30901,11339,0.05128205128205128
44017,11339,0.02857142857142857
45061,11339,0.025
211432,11339,0.075
65650,11342,0.11764705882352941
79809,11342,0.027777777777777776
463825,11342,0.07317073170731707
1126350,12155,0.4
12199,12158,0.3103448275862069
148399,12158,0.11428571428571428
1107567,12165,0.08695652173913043
1112099,12165,0.1
4637,12169,0.09375
989397,12169,0.15789473684210525
1119471,12169,0.2962962962962963
4660,12182,0.04878048780487805
5038,12182,0.20588235294117646
12165,12182,0.05
12211,12182,0.044444444444444446
28632,12182,0.02631578947368421
28640,12182,0.1111111111111111
28641,12182,0.07894736842105263
65650,12182,0.05
94713,12182,0.024390243902439025
155736,12182,0.07142857142857142
309476,12182,0.075
321861,12182,0.024390243902439025
429781,12182,0.023255813953488372
1059953,12182,0.11904761904761904
1106418,12182,0.025
1117249,12182,0.08333333333333333
1118764,12182,0.05263157894736842
1153183,12182,0.05
27199,12194,0.02702702702702703
12165,12195,0.02702702702702703
38722,12195,0.16666666666666666
51180,12195,0.17647058823529413
1107319,12195,0.2
1107567,12195,0.08695652173913043
1112099,12195,0.07317073170731707
1131611,12195,0.12121212121212122
1132285,12195,0.09090909090909091
68495,12197,0.022727272727272728
111866,12197,0.13157894736842105
1119471,12197,0.11764705882352941
164,12198,0.024390243902439025
12158,12198,0.023255813953488372
12199,12198,0.1111111111111111
27612,12198,0.023255813953488372
95225,12198,0.16216216216216217
12247,12199,0.23333333333333334
1119471,12199,0.20689655172413793
4804,12210,0.17647058823529413
6125,12210,0.075
57948,12210,0.09090909090909091
77515,12210,0.11764705882352941
1112574,12210,0.21212121212121213
12165,12211,0.04878048780487805
12165,12238,0.07692307692307693
101263,12238,0.13513513513513514
1107567,12238,0.07407407407407407
1112099,12238,0.043478260869565216
148399,12247,0.15151515151515152
1119471,12247,0.26666666666666666
107569,12330,0.2777777777777778
156977,12330,0.10256410256410256
213279,12330,0.09090909090909091
395553,12330,0.10256410256410256
400356,12330,0.058823529411764705
1120777,12330,0.2222222222222222
1152490,12330,0.06666666666666667
1153861,12330,0.06666666666666667
16451,12337,0.11764705882352941
16470,12337,0.2608695652173913
16474,12337,0.08108108108108109
57764,12337,0.08333333333333333
1129683,12337,0.08571428571428572
16451,12347,0.14814814814814814
72101,12347,0.1724137931034483
4804,12350,0.2222222222222222
6125,12350,0.044444444444444446
6539,12350,0.16666666666666666
12158,12350,0.07142857142857142
12195,12350,0.13157894736842105
12198,12350,0.14634146341463414
12210,12350,0.15789473684210525
16451,12350,0.10526315789473684
20601,12350,0.037037037037037035
20602,12350,0.15789473684210525
27612,12350,0.07142857142857142
68495,12350,0.020833333333333332
101811,12350,0.06896551724137931
152227,12350,0.125
157805,12350,0.07317073170731707
1104007,12350,0.0975609756097561
1107319,12350,0.1388888888888889
1131611,12350,0.07692307692307693
16451,12359,0.10810810810810811
242637,12359,0.08333333333333333
1131634,12359,0.09523809523809523
105057,12439,0.07692307692307693
323128,12439,0.06666666666666667
340078,12439,0.037037037037037035
8875,12576,0.12121212121212122
28290,12576,0.07894736842105263
56112,12576,0.5185185185185185
56119,12576,0.07317073170731707
56709,12576,0.1111111111111111
62718,12576,0.05714285714285714
63832,12576,0.13513513513513514
83725,12576,0.2222222222222222
127033,12576,0.16129032258064516
135130,12576,0.08823529411764706
229635,12576,0.05263157894736842
416455,12576,0.21875
574710,12576,0.13513513513513514
575795,12576,0.043478260869565216
1071981,12576,0.025
1104999,12576,0.11428571428571428
1105221,12576,0.05128205128205128
1107674,12576,0.05
1129573,12576,0.05263157894736842
6898,12631,0.20833333333333334
6910,12631,0.16
12638,12631,0.10810810810810811
662416,12631,0.11538461538461539
1123188,12631,0.11538461538461539
4330,12638,0.02702702702702703
6898,12638,0.08333333333333333
6910,12638,0.13043478260869565
119761,12638,0.03333333333333333
263553,12638,0.08333333333333333
662416,12638,0.13043478260869565
1123188,12638,0.13043478260869565
160705,13136,0.027777777777777776
1118083,13136,0.07692307692307693
17208,13193,0.09523809523809523
755217,13193,0.1111111111111111
755217,13195,0.14705882352941177
1107312,13195,0.08108108108108109
1120731,13195,0.05128205128205128
13208,13205,0.13513513513513514
1105148,13205,0.09090909090909091
1105148,13208,0.11764705882352941
13208,13212,0.05263157894736842
131318,13212,0.2222222222222222
170338,13212,0.023255813953488372
214472,13212,0.024390243902439025
358884,13212,0.038461538461538464
411005,13212,0.075
1105148,13212,0.022222222222222223
131318,13213,0.041666666666666664
1152143,13213,0.08695652173913043
17476,13269,0.021739130434782608
13654,13652,0.07894736842105263
13656,13652,0.14285714285714285
119686,13654,0.027777777777777776
987188,13654,0.023809523809523808
1115959,13654,0.025
1120431,13656,0.1
13656,13658,0.30303030303030304
119686,13658,0.11428571428571428
198443,13658,0.125
294239,13658,0.07317073170731707
987188,13658,0.15384615384615385
1115959,13658,0.10256410256410256
1120431,13658,0.11904761904761904
1272,13686,0.07142857142857142
1385,13686,0.05
1107355,13686,0.045454545454545456
1120431,13686,0.07142857142857142
37998,13717,0.10526315789473684
38000,13717,0.1388888888888889
1110531,13717,0.1111111111111111
13917,13885,0.05
31043,13885,0.022222222222222223
42847,13885,0.04878048780487805
84459,13885,0.10526315789473684
1120020,13917,0.11904761904761904
13960,13966,0.11904761904761904
20534,13972,0.06060606060606061
1126050,13972,0.043478260869565216
34979,13982,0.17647058823529413
33907,14062,0.12903225806451613
44368,14062,0.125
97390,14062,0.15625
98693,14062,0.1935483870967742
141347,14062,0.15625
646836,14062,0.05128205128205128
1119708,14062,0.09090909090909091
1152358,14062,0.16129032258064516
1152421,14062,0.1
1153280,14062,0.1
1154459,14062,0.1
1103016,14083,0.15151515151515152
14429,14428,0.027777777777777776
14431,14428,0.07142857142857142
34082,14428,0.07894736842105263
73119,14428,0.08333333333333333
1103969,14428,0.0625
14431,14429,0.047619047619047616
34082,14429,0.05263157894736842
73119,14429,0.02702702702702703
1119216,14429,0.05555555555555555
14429,14430,0.1388888888888889
14431,14430,0.08888888888888889
34082,14430,0.046511627906976744
1103031,14430,0.03333333333333333
1103969,14430,0.02702702702702703
1119216,14430,0.13157894736842105
1103031,14431,0.030303030303030304
239829,14529,0.047619047619047616
1103038,14529,0.022727272727272728
1114864,14529,0.02702702702702703
60682,14531,0.037037037037037035
592830,14531,0.03571428571428571
1103038,14531,0.08695652173913043
592830,14549,0.07317073170731707
1103038,14549,0.05263157894736842
264347,14807,0.09090909090909091
25702,15076,0.16129032258064516
708945,15076,0.2222222222222222
9513,15429,0.047619047619047616
9515,15429,0.1388888888888889
10169,15429,0.05555555555555555
10177,15429,0.08823529411764706
12197,15429,0.05555555555555555
12350,15429,0.10526315789473684
35854,15429,0.047619047619047616
41666,15429,0.08695652173913043
57948,15429,0.0625
77515,15429,0.2
89547,15429,0.08823529411764706
175576,15429,0.07894736842105263
210309,15429,0.024390243902439025
217115,15429,0.1875
219239,15429,0.09375
1104007,15429,0.11428571428571428
1107572,15429,0.12121212121212122
1114526,15429,0.03125
1153160,15429,0.02702702702702703
12558,15670,0.03571428571428571
15892,15889,0.05555555555555555
175909,15889,0.3142857142857143
221302,15889,0.058823529411764705
1110024,15889,0.05128205128205128
1118388,15889,0.2
1152564,15889,0.13157894736842105
1153891,15889,0.075
1116146,15892,0.06451612903225806
1118388,15892,0.024390243902439025
158098,15984,0.48
189577,15984,0.1111111111111111
308920,15984,0.13333333333333333
714975,15984,0.045454545454545456
3192,15987,0.10344827586206896
158098,15987,0.16216216216216217
523394,15987,0.07692307692307693
653441,15987,0.11627906976744186
714289,15987,0.09302325581395349
1127530,15987,0.075
3191,16008,0.08695652173913043
3192,16008,0.16666666666666666
158098,16008,0.08695652173913043
189572,16008,0.041666666666666664
308920,16008,0.15789473684210525
523394,16008,0.1111111111111111
642827,16008,0.08695652173913043
1105531,16008,0.07407407407407407
1131165,16008,0.07692307692307693
16470,16437,0.13043478260869565
16474,16437,0.12121212121212122
51831,16437,0.1875
152219,16437,0.15625
430329,16437,0.15625
118436,16451,0.08571428571428572
1105603,16461,0.25
1129621,16470,0.19230769230769232
16474,16471,0.3
273949,16471,0.08108108108108109
1104787,16471,0.26666666666666666
1114992,16471,0.05555555555555555
1126044,16471,0.024390243902439025
16471,16474,0.3
12359,16476,0.1388888888888889
16474,16476,0.1875
1123087,16476,0.10256410256410256
1129621,16476,0.1111111111111111
12347,16485,0.09090909090909091
105856,16485,0.07142857142857142
286500,16485,0.06666666666666667
1104787,16485,0.10526315789473684
1105603,16485,0.05
1109891,16485,0.16216216216216217
1120049,16485,0.1111111111111111
1123087,16485,0.043478260869565216
126793,16819,0.1
643003,16819,0.02564102564102564
643069,16819,0.1891891891891892
643221,16819,0.23076923076923078
644093,16819,0.11538461538461539
644334,16819,0.21052631578947367
646195,16819,0.0625
646286,16819,0.075
1131167,16819,0.09302325581395349
1131236,16819,0.10256410256410256
1131274,16819,0.023255813953488372
1131312,16819,0.1891891891891892
643069,16843,0.08333333333333333
1152259,16843,0.43333333333333335
1152991,16843,0.43333333333333335
17208,17201,0.16666666666666666
32872,17201,0.15
95435,17201,0.15
184157,17201,0.1282051282051282
1107140,17201,0.023255813953488372
1118245,17201,0.11363636363636363
1126012,17201,0.02702702702702703
32872,17208,0.15384615384615385
95435,17208,0.15384615384615385
184157,17208,0.10256410256410256
1152633,17208,0.03125
1153262,17208,0.020833333333333332
280876,17242,0.4166666666666667
1115291,17242,0.09090909090909091
444191,17363,0.13333333333333333
28456,17476,0.07692307692307693
33013,17476,0.06666666666666667
170338,17476,0.04878048780487805
682666,17476,0.14705882352941177
892139,17476,0.10526315789473684
1103162,17476,0.11764705882352941
1105033,17476,0.125
1122425,17476,0.1388888888888889
1103162,17477,0.1
1103162,17488,0.1
3231,17798,0.08571428571428572
39131,17798,0.17647058823529413
56167,17798,0.05405405405405406
323128,17798,0.18181818181818182
1119987,17798,0.125
1152308,17798,0.11428571428571428
63486,17811,0.1282051282051282
1107136,17811,0.125
245955,17821,0.25
1106052,18251,0.8076923076923077
86923,18532,0.21052631578947367
86923,18536,0.09090909090909091
424540,18536,0.11538461538461539
1106854,18536,0.14285714285714285
4660,18615,0.05555555555555555
582343,18615,0.05405405405405406
1000012,18615,0.07692307692307693
4660,18619,0.1111111111111111
18615,18619,0.05555555555555555
1153091,18619,0.075
28964,18770,0.17391304347826086
531348,18770,0.1388888888888889
531351,18770,0.11764705882352941
88356,18773,0.19047619047619047
167656,18773,0.15
73146,18774,0.16666666666666666
18774,18777,0.11538461538461539
33013,18777,0.03333333333333333
66794,18777,0.037037037037037035
73146,18777,0.13636363636363635
79817,18777,0.08
94713,18777,0.13636363636363635
103537,18777,0.07692307692307693
116790,18777,0.07692307692307693
173863,18777,0.08
345340,18777,0.038461538461538464
510718,18777,0.15789473684210525
1112686,18777,0.037037037037037035
18785,18781,0.024390243902439025
86840,18781,0.023255813953488372
1108175,18781,0.037037037037037035
20920,18811,0.175
1106401,18811,0.06896551724137931
1112686,18811,0.20512820512820512
20920,18812,0.07317073170731707
510715,18812,0.12195121951219512
20920,18815,0.12195121951219512
1104449,18815,0.06976744186046512
81350,18832,0.14285714285714285
682666,18832,0.12903225806451613
1122425,18832,0.08823529411764706
18833,18834,0.28125
1152740,18834,0.06896551724137931
1152944,18834,0.13793103448275862
87363,19045,0.21621621621621623
593210,19045,0.07317073170731707
593328,19045,0.2903225806451613
593329,19045,0.15789473684210525
12960,19231,0.11428571428571428
18619,19231,0.05405405405405406
30934,19231,0.08823529411764706
686061,19231,0.13333333333333333
1107572,19231,0.05555555555555555
1153736,19231,0.10526315789473684
6184,19621,0.047619047619047616
23448,19621,0.04
